dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1593388800,2020-06-29 00:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.16,299.77,298.15,298.207,1015,,,78,3.6,10,,,,,0,800,Clear,sky is clear,01n
1593392400,2020-06-29 01:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.29,300.04,297.15,298.207,1015,,,83,2.1,340,,,,,0,800,Clear,sky is clear,01n
1593396000,2020-06-29 02:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.23,299.95,297.15,297.729,1015,,,83,2.1,360,,,,,0,800,Clear,sky is clear,01n
1593399600,2020-06-29 03:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.24,299.12,297.15,297.729,1014,,,78,2.6,20,,,,,0,800,Clear,sky is clear,01n
1593403200,2020-06-29 04:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,296.37,298.33,296.15,297.729,1015,,,83,2.6,10,,,,,20,801,Clouds,few clouds,02n
1593406800,2020-06-29 05:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.22,299.09,297.15,297.647,1015,,,78,2.6,360,,,,,20,801,Clouds,few clouds,02d
1593410400,2020-06-29 06:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.07,299.47,297.647,298.15,1015,,,73,3.1,20,,,,,20,801,Clouds,few clouds,02d
1593414000,2020-06-29 07:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.95,299.62,297.647,299.15,1015,,,69,4.1,40,,,,,20,801,Clouds,few clouds,02d
1593417600,2020-06-29 08:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.79,300.38,297.5,300.15,1015,,,65,4.1,40,,,,,0,800,Clear,sky is clear,01d
1593421200,2020-06-29 09:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.45,302.97,297.5,302.15,1016,,,58,2.6,60,,,,,0,800,Clear,sky is clear,01d
1593424800,2020-06-29 10:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.52,302.18,297.5,302.15,1015,,,62,4.6,90,,,,,0,800,Clear,sky is clear,01d
1593428400,2020-06-29 11:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.55,302.22,297.751,302.15,1015,,,62,4.6,80,,,,,0,800,Clear,sky is clear,01d
1593432000,2020-06-29 12:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.34,302.85,297.751,303.15,1015,,,58,4.6,80,,,,,0,800,Clear,sky is clear,01d
1593435600,2020-06-29 13:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.55,301.45,297.751,302.15,1014,,,62,5.7,70,,,,,0,800,Clear,sky is clear,01d
1593439200,2020-06-29 14:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.59,301.51,298.076,302.15,1014,,,62,5.7,80,,,,,0,800,Clear,sky is clear,01d
1593442800,2020-06-29 15:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.54,300.58,298.076,302.15,1014,,,58,6.2,80,,,,,0,800,Clear,sky is clear,01d
1593446400,2020-06-29 16:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.59,301,298.076,302.15,1013,,,58,5.7,60,,,,,0,800,Clear,sky is clear,01d
1593450000,2020-06-29 17:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.66,301.52,298.557,302.15,1013,,,58,5.1,60,,,,,0,800,Clear,sky is clear,01d
1593453600,2020-06-29 18:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.76,301.44,298.557,301.15,1013,,,65,4.6,60,,,,,0,800,Clear,sky is clear,01d
1593457200,2020-06-29 19:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.93,300.59,298.557,300.15,1014,,,65,4.1,40,,,,,0,800,Clear,sky is clear,01n
1593460800,2020-06-29 20:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.06,301.73,298.5,299.15,1014,,,74,2.1,40,,,,,0,800,Clear,sky is clear,01n
1593464400,2020-06-29 21:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.05,302.49,298.5,299.15,1015,,,74,1,30,,,,,0,800,Clear,sky is clear,01n
1593468000,2020-06-29 22:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.06,302.15,298.5,299.15,1015,,,74,1.5,360,,,,,0,800,Clear,sky is clear,01n
1593471600,2020-06-29 23:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.18,301.03,298.15,298.367,1015,,,83,2.6,20,,,,,0,800,Clear,sky is clear,01n
1593475200,2020-06-30 00:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.18,299.28,298.15,298.367,1014,,,73,3.6,20,,,,,0,800,Clear,sky is clear,01n
1593478800,2020-06-30 01:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.18,299.92,298.15,298.367,1014,,,65,1.5,20,,,,,0,800,Clear,sky is clear,01n
1593482400,2020-06-30 02:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.29,299.07,297.15,298.142,1014,,,69,1.5,290,,,,,0,800,Clear,sky is clear,01n
1593486000,2020-06-30 03:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,296.45,297.9,296.15,298.142,1014,,,69,1.5,280,,,,,0,800,Clear,sky is clear,01n
1593489600,2020-06-30 04:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,296.42,297.85,296.15,298.142,1014,,,69,1.5,320,,,,,0,800,Clear,sky is clear,01n
1593493200,2020-06-30 05:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.29,299.07,297.15,298.2,1014,,,69,1.5,330,,,,,0,800,Clear,sky is clear,01d
1593496800,2020-06-30 06:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.01,301.44,298.2,299.15,1014,,,65,1,0,,,,,0,800,Clear,sky is clear,01d
1593500400,2020-06-30 07:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.75,303.6,298.2,301.15,1015,,,65,1.5,60,,,,,0,800,Clear,sky is clear,01d
1593504000,2020-06-30 08:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.67,303.12,298.632,302.15,1015,,,54,2.1,40,,,,,0,800,Clear,sky is clear,01d
1593507600,2020-06-30 09:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.62,302,298.632,302.15,1015,,,54,3.6,90,,,,,0,800,Clear,sky is clear,01d
1593511200,2020-06-30 10:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.53,303.42,298.632,303.15,1015,,,55,3.6,100,,,,,0,800,Clear,sky is clear,01d
1593514800,2020-06-30 11:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.59,302.61,299.041,303.15,1014,,,51,4.1,90,,,,,0,800,Clear,sky is clear,01d
1593518400,2020-06-30 12:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,303.38,302.87,299.041,304.15,1014,,,45,4.1,100,,,,,0,800,Clear,sky is clear,01d
1593522000,2020-06-30 13:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.59,303.91,299.041,303.15,1014,,,58,3.6,90,,,,,0,800,Clear,sky is clear,01d
1593525600,2020-06-30 14:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,303.54,304.87,299.7,304.15,1014,,,55,3.6,120,,,,,0,800,Clear,sky is clear,01d
1593529200,2020-06-30 15:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,303.48,304.08,299.7,304.15,1013,,,55,4.6,130,,,,,0,800,Clear,sky is clear,01d
1593532800,2020-06-30 16:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.68,302.99,299.7,303.15,1013,,,58,5.1,120,,,,,0,800,Clear,sky is clear,01d
1593536400,2020-06-30 17:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.64,303.98,299.4,303.15,1013,,,58,3.6,120,,,,,0,800,Clear,sky is clear,01d
1593540000,2020-06-30 18:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.89,301.98,299.4,301.15,1013,,,65,4.1,100,,,,,0,800,Clear,sky is clear,01d
1593543600,2020-06-30 19:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.91,302.71,299.4,301.15,1013,,,65,3.1,110,,,,,0,800,Clear,sky is clear,01n
1593547200,2020-06-30 20:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.06,301.94,299.51,300.15,1013,,,69,3.1,110,,,,,0,800,Clear,sky is clear,01n
1593550800,2020-06-30 21:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.05,303.05,299.51,300.15,1014,,,69,1.5,140,,,,,0,800,Clear,sky is clear,01n
1593554400,2020-06-30 22:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.06,302.64,299.51,300.15,1014,,,69,2.1,130,,,,,0,800,Clear,sky is clear,01n
1593558000,2020-06-30 23:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.2,302.8,299.15,299.528,1014,,,78,1.5,140,,,,,0,800,Clear,sky is clear,01n
